Date/Time (YYYY:MM:DD HH:MM:SS), Temperature (*C), Pressure (Pa), Humidity (%), Infrared, Visible, Full Spectrum, Lux (lm/m^2)
01/02/2020 15:30,17.94,100299,60.24,1761,3003,4764,7723.231
01/02/2020 16:00,14.63,100350.13,69.32,702,1215,1917,3141.887
01/02/2020 16:30,12.26,100388.38,70.08,225,454,679,1238.517
01/02/2020 17:00,9.51,100409.02,72.82,43,89,132,244.831
01/02/2020 18:00,6.81,100514.42,83.43,0,0,0,0
01/02/2020 19:00,6.17,100582.63,85.77,0,0,0,0
01/02/2020 20:00,7.2,100616.4,85.08,0,1,1,4.08
01/02/2020 21:00,7.53,100640.23,85.59,0,1,1,4.08
01/02/2020 22:00,6.87,100612.95,84.93,0,0,0,0
01/02/2020 22:30,6.38,100603.04,86.58,0,0,0,0
01/02/2020 23:30,6.37,100564.27,88.6,1,0,0,0
02/02/2020 00:30,6.12,100461.98,89.48,0,0,0,0
02/02/2020 01:30,6.01,100330.34,90.53,1,0,1,0
02/02/2020 02:30,6.08,100181.98,91.27,0,1,1,4.08
02/02/2020 03:30,6.23,99977.38,91.65,1,0,0,0
02/02/2020 04:30,6.74,99851.69,92.04,0,1,1,4.08
02/02/2020 05:30,8.06,99811.69,93.43,0,0,0,0
02/02/2020 06:30,9.26,99891.48,93.61,1,0,0,0
02/02/2020 07:30,9.6,99987.23,93.52,0,2,2,8.16
02/02/2020 08:30,9.68,100100.09,92.31,106,201,307,536.925
02/02/2020 09:30,10.75,100178.55,87.92,458,859,1317,2285.918
02/02/2020 10:00,12.43,100260.41,82.97,1252,2326,3578,6169.348
02/02/2020 10:30,13.02,100313.91,80.53,1179,2272,3451,6102.838
02/02/2020 11:00,15.32,100352.77,75.59,2583,4791,7374,12700.164
02/02/2020 11:30,16.48,100376.77,69.68,2022,3881,5903,10410.573
02/02/2020 12:00,17.39,100415.23,68.08,1378,2730,4108,7402.102
02/02/2020 12:30,17.04,100440.57,67.99,1240,2427,3667,6553.733
02/02/2020 13:00,16.01,100451.28,69.8,1397,2696,4093,7245.331
02/02/2020 13:30,15.34,100472.33,72.27,1232,2351,3583,6293.882
02/02/2020 14:00,14.98,100484.09,73.39,1274,2434,3708,6518.709
02/02/2020 14:30,14.48,100484.52,74.14,1021,1947,2968,5211.085
02/02/2020 15:00,14.23,100480.39,74.98,1011,1915,2926,5113.561
02/02/2020 15:30,13.74,100476.77,75.42,652,1239,1891,3312.16
02/02/2020 16:00,12.5,100474.64,78.07,248,457,705,1208.658
02/02/2020 16:30,11.7,100512.98,80.29,119,214,333,561.104
02/02/2020 17:30,10.43,100518.04,83.27,0,2,2,8.16
02/02/2020 18:30,9.44,100576.15,85.53,0,1,1,4.08
02/02/2020 19:30,8.94,100588.19,85.83,0,1,1,4.08
02/02/2020 20:30,8.18,100585.81,87.47,0,0,0,0
02/02/2020 21:30,8.52,100622.55,87.35,0,1,1,4.08
02/02/2020 22:30,8.46,100637.66,86.52,0,0,0,0
02/02/2020 23:30,8.61,100656.16,85.98,0,1,1,4.08
03/02/2020 00:30,9.05,100729.75,85.28,0,0,0,0
03/02/2020 01:30,8.6,100751.14,86.96,0,1,1,4.08
03/02/2020 02:30,9.12,100799.45,85.43,1,0,1,0
03/02/2020 03:30,8.34,100863.7,85.9,0,0,0,0
03/02/2020 04:30,7.29,100886.55,88.94,0,0,0,0
03/02/2020 05:30,6.73,100936.65,90.74,0,0,0,0
03/02/2020 06:30,6.86,100971.69,91.66,0,0,0,0
03/02/2020 07:30,7.13,101042.33,91.46,2,7,9,22.213
03/02/2020 08:30,8.23,101080,88.97,449,760,1209,1949.221
03/02/2020 09:30,10.78,101129.96,82.14,860,1599,2459,4242.272
03/02/2020 10:00,11.51,101127.17,80.14,1056,2006,3062,5361.877
03/02/2020 10:30,12.71,101132.55,77.44,1314,2601,3915,7050.324
03/02/2020 11:00,15.29,101139.14,74.42,1987,3822,5809,10259.829
03/02/2020 11:30,16.69,101116.52,69.94,2023,3866,5889,10354.813
03/02/2020 12:00,17.21,101102.34,67.58,1710,3327,5037,8965.898
03/02/2020 12:30,15.88,101054.52,68.9,1734,3370,5104,9078.399
03/02/2020 13:00,16.04,101022.66,68.87,1914,3680,5594,9877.188
03/02/2020 13:30,15.73,101024.2,69.84,1589,3070,4659,8253.615
03/02/2020 14:00,15.49,100994.95,70.49,1534,2910,4444,7774.493
03/02/2020 14:30,14.82,100956.16,71.23,1255,2361,3616,6289.61
03/02/2020 15:00,12.9,100948.52,72.43,549,1038,1587,2769.989
03/02/2020 15:30,11.16,100960.45,75.51,326,615,941,1639.913
03/02/2020 16:30,8.67,100957.31,81.65,130,230,360,599.533
03/02/2020 17:30,7.08,100953.85,82.42,1,2,3,5.44
03/02/2020 18:30,6.18,101020.78,84.49,0,0,0,0
03/02/2020 19:30,4.4,101094.7,86.07,1,0,0,0
03/02/2020 20:30,3.57,101133.66,86.54,0,0,0,0
03/02/2020 21:30,2.86,101198.14,88.72,0,0,0,0
03/02/2020 22:30,2.04,101240.11,89.55,0,0,0,0
03/02/2020 23:30,2.95,101322.8,90.79,0,0,0,0
04/02/2020 00:30,2.63,101307.25,89.26,0,0,0,0
04/02/2020 01:30,2.43,101357.91,89.11,0,0,0,0
04/02/2020 02:30,3.07,101375.5,87.55,0,0,0,0
04/02/2020 03:30,4.04,101383.33,85.84,1,0,0,0
04/02/2020 04:30,4.39,101445.08,83.66,0,0,0,0
04/02/2020 05:30,3.86,101544.71,81.36,0,0,0,0
04/02/2020 06:30,3.45,101672.09,81.85,0,0,0,0
04/02/2020 07:30,4.26,101749.8,81.18,5,8,13,20.086
04/02/2020 08:30,5.45,101768.58,77.69,206,417,623,1138.792
04/02/2020 09:30,7.48,101870.36,71.71,670,1384,2054,3804.801
04/02/2020 10:30,8.7,101989.66,70.94,2495,4493,6988,11786.371
04/02/2020 11:30,12.03,102134.68,71.51,2445,4444,6889,11696.396
04/02/2020 12:00,18.48,102179.82,58.76,4310,7760,12070,20355.246
04/02/2020 12:30,18.71,102214.83,55.17,2162,4253,6415,11504.143
04/02/2020 13:00,14.48,102286.84,62.78,975,1881,2856,5054.516
04/02/2020 13:30,14.93,102314.38,63.04,1994,3831,5825,10279.892
04/02/2020 14:00,13.92,102346.94,64.69,1059,2030,3089,5442.95
04/02/2020 14:30,14.03,102364.06,64.83,1415,2719,4134,7296.391
04/02/2020 15:00,12.63,102423.97,65.53,924,1832,2756,4968.575
04/02/2020 15:30,11.39,102472.43,68.49,536,1061,1597,2875.981
04/02/2020 16:00,10.8,102543.16,71.2,500,914,1414,2410.478
04/02/2020 17:00,8.65,102642.97,76.03,42,80,122,214.033
04/02/2020 18:00,7.59,102781.55,79.86,0,1,1,4.08
04/02/2020 19:00,7.26,102866.85,79.63,0,1,1,4.08
04/02/2020 20:00,7.1,102945.86,80.32,1,0,1,0
04/02/2020 21:00,6.51,103013.02,81.62,1,0,1,0
04/02/2020 22:00,6.45,103067.56,82.22,0,0,0,0
04/02/2020 23:00,4.84,103102.03,86.17,0,1,1,4.08
05/02/2020 00:00,3.14,103168.4,89.42,0,0,0,0
05/02/2020 01:00,1.91,103190.42,90.28,0,0,0,0
05/02/2020 02:00,3.29,103265.64,92.57,0,0,0,0
05/02/2020 03:00,4.58,103325.7,92.64,0,1,1,4.08
05/02/2020 04:00,4.77,103334.89,92.03,0,1,1,4.08
05/02/2020 05:00,4.78,103330.69,91.43,0,0,0,0
05/02/2020 06:00,2.36,103334.45,88.92,0,0,0,0
05/02/2020 07:00,2.37,103372.48,92.13,0,1,1,4.08
05/02/2020 08:00,1.78,103361.97,91.93,126,195,321,483.308
05/02/2020 09:00,4.11,103389.97,90.58,683,1182,1865,3056.443
05/02/2020 10:00,9.2,103421.62,81.54,2084,3775,5859,9923.631
05/02/2020 10:30,15.23,103424.03,69.79,2946,5295,8241,13880.726
05/02/2020 11:00,18.35,103440.06,64.04,3951,7147,11098,18778.592
05/02/2020 11:30,22.07,103433.11,58.37,6150,11160,17310,29355.635
05/02/2020 12:00,24.42,103438.66,51.33,6387,11773,18160,31140
05/02/2020 12:30,24.88,103426.68,50.28,5576,10475,16051,27891.131
05/02/2020 13:00,26.92,103389.16,49.58,5906,11071,16977,29455.945
05/02/2020 13:30,29.09,103352.75,47.6,5755,10781,16536,28677.93
05/02/2020 14:00,24.26,103322.71,50.67,2103,4098,6201,11049.492
05/02/2020 14:30,21.55,103269.83,57.56,2811,5151,7962,13596.311
05/02/2020 15:00,20.37,103257.87,58.32,1847,3416,5263,9046.124
05/02/2020 15:30,19.68,103237.58,60.7,1737,3094,4831,8084.697
05/02/2020 16:00,16.43,103210.22,65.2,1039,1797,2836,4645.688
05/02/2020 16:30,13.22,103180.49,68.42,439,746,1185,1916.106
05/02/2020 17:00,8.99,103193.2,74.23,89,149,238,380.589
05/02/2020 18:00,3.78,103160.64,83.93,1,0,1,0
05/02/2020 19:00,1.76,103117.31,88.11,0,1,1,4.08
05/02/2020 20:00,0.78,103127.77,89.95,0,1,1,4.08
05/02/2020 21:00,0.15,103156.47,90.96,1,0,1,0
05/02/2020 22:00,-0.2,103145.72,91.59,0,1,1,4.08
05/02/2020 23:00,-0.79,103129.95,91.56,1,0,0,0
06/02/2020 00:00,-1.42,103090.84,91.3,1,0,0,0
06/02/2020 01:00,-1.59,103059.61,91.65,1,0,0,0
06/02/2020 02:00,-2.02,102987.75,91.72,0,0,0,0
06/02/2020 03:00,-2.35,102966.14,91.67,0,0,0,0
06/02/2020 04:00,-2.68,102926.48,91.69,0,0,0,0
06/02/2020 05:00,-3.04,102886.48,91.48,0,0,0,0
06/02/2020 06:00,-3.27,102849.33,91.47,0,0,0,0
06/02/2020 07:00,-3.49,102829.52,91.4,0,1,1,4.08
06/02/2020 08:00,-3.29,102817.95,91.44,115,213,328,564.346
06/02/2020 09:00,1.47,102805.03,85.35,1240,1966,3206,4918.852
06/02/2020 10:00,8.69,102765.36,75.41,2715,4767,7482,12391.753
06/02/2020 10:30,14.08,102754.57,66.62,5329,8795,14124,22344.68
06/02/2020 11:00,17.91,102758.41,59.7,5211,9195,14406,23945.297
06/02/2020 11:30,20.84,102739.91,54.51,6442,11445,17887,29878.187
06/02/2020 12:00,23.7,102696.56,50.52,7509,13508,21017,35421.879
06/02/2020 12:30,26.06,102651.23,47.77,7278,13274,20552,34979.188
06/02/2020 13:00,27.17,102613.26,46.52,7006,12647,19653,33205.219
06/02/2020 13:30,27.33,102572.58,46.73,6645,11779,18424,30725.084
06/02/2020 14:00,27.09,102543.58,47.53,5969,10179,16148,26178.914
06/02/2020 14:30,25.04,102508.64,50.79,3860,6803,10663,17708.496
06/02/2020 15:00,23.88,102477.72,52.06,3190,5403,8593,13860.704
06/02/2020 15:30,21.8,102482.63,54.92,1866,3286,5152,8551.051
06/02/2020 16:00,18.04,102474.3,58.42,1283,2096,3379,5304.623
06/02/2020 16:30,14.92,102453.09,61.85,594,940,1534,2350.123
06/02/2020 17:00,9.35,102445.47,70.14,112,209,321,555.198
06/02/2020 18:00,4.09,102419.66,82.91,0,1,1,4.08
06/02/2020 19:00,2.17,102382.48,87.98,0,1,1,4.08
06/02/2020 20:00,1.1,102375.7,89.52,0,1,1,4.08
06/02/2020 21:00,0.34,102346.92,90.05,1,0,1,0
06/02/2020 22:00,0.1,102279.16,91.5,1,0,1,0
06/02/2020 23:00,0.51,102243.05,92.38,0,1,1,4.08
07/02/2020 00:00,0.46,102178.38,92.25,0,1,1,4.08
07/02/2020 01:00,1.23,102097.5,93.1,1,0,1,0
07/02/2020 02:00,2.19,102013.9,92.98,1,0,0,0
07/02/2020 03:00,2.72,101902.34,93.35,0,1,1,4.08
07/02/2020 04:00,1.75,101836.07,92.02,1,0,0,0
07/02/2020 05:00,1.74,101755.73,93.23,0,0,0,0
07/02/2020 06:00,1.82,101686.16,93.1,0,0,0,0
07/02/2020 07:00,0.7,101604.16,92.23,0,1,1,4.08
07/02/2020 08:00,0.74,101586.47,93.38,115,242,357,669.303
07/02/2020 09:00,3.8,101517.41,90.61,1105,1898,3003,4894.375
07/02/2020 10:00,7.45,101384.56,84.64,2113,3782,5895,9899.641
07/02/2020 11:00,11.68,101284.44,74.48,4090,7047,11137,18192.838
07/02/2020 11:30,13.33,101236.8,67.18,2252,4213,6465,11201.459
07/02/2020 12:00,13.4,101206.52,67.12,2203,4177,6380,11157.539
07/02/2020 12:30,15.63,101131.93,66.5,3618,6609,10227,17425.428
07/02/2020 13:00,20.75,101087.58,57.95,5365,9614,14979,25175.934
07/02/2020 13:30,21.9,101039.03,57.21,6276,11150,17426,29107.986
07/02/2020 14:00,21.17,101003.28,56.16,2231,4369,6600,11799.954
07/02/2020 14:30,18.96,100962.41,57.55,665,1378,2043,3792.191
07/02/2020 15:00,13.46,100946.12,68.98,343,686,1029,1865.92
07/02/2020 15:30,11.23,100947.16,75.42,162,327,489,892.168
07/02/2020 16:30,8.54,100879.89,84.02,52,103,155,279.256
07/02/2020 17:30,7.79,100828.72,87.22,0,2,2,8.16
07/02/2020 18:30,7.56,100776.28,89.75,0,1,1,4.08
07/02/2020 19:30,7.95,100748.59,91.65,0,1,1,4.08
07/02/2020 20:30,8.8,100670.98,92.89,0,1,1,4.08
07/02/2020 21:30,9.18,100641.58,92.32,0,1,1,4.08
07/02/2020 22:00,9.21,100625.84,92.41,0,1,1,4.08
07/02/2020 23:00,9.18,100596.38,91.7,1,0,1,0
08/02/2020 00:00,6.94,100583.2,90.23,0.5,0,0.5,0
08/02/2020 01:00,5.37,100604.4,90.24,0,0.5,0.5,2.04
08/02/2020 02:00,4.66,100638.9,90.61,0,0.5,0.5,2.04
08/02/2020 03:00,4.25,100699.1,88.31,0.5,0.5,0.5,2.04
08/02/2020 04:00,3.54,100742.4,87.35,0,0.5,0.5,2.04
08/02/2020 05:00,3.45,100789.2,90.06,0.5,0,0.5,0
08/02/2020 06:00,4.46,100801.9,89.36,0,0.5,0.5,2.04
08/02/2020 07:00,6.39,100838.7,86.14,18,27.5,45.5,67.817
08/02/2020 08:00,8.27,100886.2,86.42,359,673,1032,1791.189
08/02/2020 09:00,9.18,100911.6,82.62,1265.5,2303.5,3569,6070.569
08/02/2020 10:00,12.11,100938.5,78.46,1796,3278,5074,8640.71
08/02/2020 11:00,12.71,100956.2,71.22,3124.5,5598.5,8723,14660.374
08/02/2020 12:00,15.31,100989.9,67.78,3010,5500,8510,14503.9065
08/02/2020 13:00,15.05,101031.6,68.3,1388.5,2725,4113.5,7365.1675
08/02/2020 14:00,18.42,101066.72,58.02,3440,6180,9620,16198.024
08/02/2020 14:30,20.92,101042.05,59.02,3515,6335,9850,16623.297
08/02/2020 15:00,14.43,101038.02,74.15,709,1256,1965,3275.495
08/02/2020 15:30,16.37,101013.2,69.85,598,1112,1710,2950.351
08/02/2020 16:00,16.17,100985.63,64.45,1494,2565,4059,6613.264
08/02/2020 16:30,12.53,100947.97,69.61,400,739,1139,1956.254
08/02/2020 17:00,10.2,100892.42,74.8,102,196,298,525.964
08/02/2020 18:00,9.05,100873.16,79.31,0,1,1,4.08
08/02/2020 18:30,7.8,100834.83,85.27,1,0,1,0
08/02/2020 19:30,7.42,100731.16,85.54,0,0,0,0
08/02/2020 20:00,8.09,100685.58,85.17,1,0,1,0
08/02/2020 21:00,8.25,100617.7,86.14,0,1,1,4.08
08/02/2020 22:00,8.56,100544.84,85.29,1,0,1,0
08/02/2020 23:00,8.05,100326.72,85.91,0,1,1,4.08
08/02/2020 23:30,8.33,100280.91,85.72,0,1,1,4.08
09/02/2020 00:30,7.86,100091.7,90.08,0,1,1,4.08
09/02/2020 01:30,8.07,99880.85,91.17,0,1,1,4.08
09/02/2020 02:30,8.42,99810.68,91.55,0,1,1,4.08
09/02/2020 03:30,8.8,99680.41,91.97,0,0,0,0
09/02/2020 04:30,9.26,99521.77,91.67,0,1,1,4.08
09/02/2020 05:30,10.04,99295.33,91.33,1,0,1,0
09/02/2020 06:30,10.39,99167.94,90.34,0,1,1,4.08
09/02/2020 07:30,10.79,98906.36,90.23,4,12,16,36.72
09/02/2020 08:30,11.5,98954.31,88.58,104,211,315,576.653
09/02/2020 09:00,12.23,98774.04,85.23,165,337,502,923.031
09/02/2020 09:30,11.9,98676.98,85.36,154,321,475,885.068
09/02/2020 10:00,12.86,98624.16,82.42,283,607,890,1689.07
09/02/2020 10:30,12.88,98568.63,82.89,237,509,746,1416.958
09/02/2020 11:00,12.78,98579.15,85.61,362,771,1133,2140.617
09/02/2020 11:30,13.16,98534.41,85.23,617,1314,1931,3648.116
09/02/2020 12:00,13.79,98408.33,83.67,858,1781,2639,4903.979
09/02/2020 12:30,14.65,98324.39,81.42,1428,2936,4364,8059.119
09/02/2020 13:00,14.48,98260.59,81.34,542,1143,1685,3163.39
09/02/2020 13:30,14.03,98226.82,82.8,440,920,1360,2539.2
09/02/2020 14:00,13.81,98159.63,83.72,320,665,985,1831.754
09/02/2020 14:30,11.64,98278.72,82.41,616,1224,1840,3322.042
09/02/2020 15:00,12.07,98278.97,80.35,993,1902,2895,5098.385
09/02/2020 15:30,13.78,98249.2,76.57,1186,2291,3477,6158.936
09/02/2020 16:00,12.66,98219.13,77.92,118,277,395,792.543
09/02/2020 16:30,11.87,98205.86,77.96,287,494,781,1274.862
09/02/2020 17:30,10.32,98252.44,80.56,9,18,27,48.96
09/02/2020 18:30,9.34,98364.18,79.92,0,1,1,4.08
09/02/2020 19:30,8.61,98478.42,81.54,0,0,0,0
09/02/2020 20:30,8.5,98494.06,83.21,0,1,1,4.08
09/02/2020 21:30,8.71,98556.31,81.19,0,1,1,4.08
09/02/2020 22:30,8.14,98583.59,83.01,0,1,1,4.08
09/02/2020 23:30,7.51,98676.09,84.97,1,0,1,0
10/02/2020 00:30,6.94,98690.52,88.2,1,0,1,0
10/02/2020 01:30,6.44,98870.52,87.38,0,1,1,4.08
10/02/2020 02:30,5.37,99120.09,88.23,0,1,1,4.08
10/02/2020 03:30,4.66,99282.2,83.26,0,1,1,4.08
10/02/2020 04:30,4.25,99419.02,82.68,0,1,1,4.08
10/02/2020 05:30,3.54,99623.67,86.89,1,0,1,0
10/02/2020 06:30,3.45,99685.7,85.62,0,1,1,4.08
10/02/2020 07:30,4.46,99750.69,80.05,31,47,78,115.548
10/02/2020 08:30,6.39,99757.91,79.45,512,929,1441,2443.586
10/02/2020 09:30,11.08,99772.27,74.62,1861,3223,5084,8336.337
10/02/2020 10:00,10.88,99760.02,72.28,1097,2063,3160,5495.049
10/02/2020 10:30,15.51,99719.41,67.95,3804,6753,10557,17624.352
10/02/2020 11:00,13.39,99647.8,68.38,1710,3240,4950,8652.567
10/02/2020 11:30,12.14,99518.59,69.47,615,1197,1812,3226.192
10/02/2020 12:30,11.38,99468.17,72.67,2003,3840,5843,10296.431
10/02/2020 13:00,20.77,99373.72,57.05,3402,6527,9929,17505.797
10/02/2020 13:30,16.59,99371.47,59.25,1398,2754,4152,7452.993
10/02/2020 14:00,11.81,99301.42,66.56,1256,2427,3683,6525.263
10/02/2020 14:30,9.87,99323.7,71.9,147,332,479,938.86
10/02/2020 15:30,10.54,99307.66,73.88,406,952,1358,2722.917
10/02/2020 16:00,9.75,99252.61,75.61,972,1739,2711,4551.241
10/02/2020 17:00,5.85,99460.74,81.42,190,308,498,777.199
10/02/2020 18:00,2.89,99599.91,86.16,0,1,1,4.08
10/02/2020 19:00,3.89,99619.75,88.45,1,0,0,0
10/02/2020 20:00,3.81,99714.69,82.58,0,0,0,0
10/02/2020 21:00,3.42,99801.59,80.85,0,0,0,0
10/02/2020 22:00,2.78,99907.52,81.09,0,1,1,4.08
10/02/2020 23:00,2.92,99938.13,79.5,0,1,1,4.08
11/02/2020 00:00,2.79,99999.58,77.5,0,1,1,4.08
11/02/2020 01:00,2.95,100066.56,80.31,0,1,1,4.08
11/02/2020 02:00,2.62,100105.86,78.16,0,1,1,4.08
11/02/2020 03:00,2.66,100183.09,76.96,0,1,1,4.08
11/02/2020 04:00,2.5,100206.23,77.94,0,1,1,4.08
11/02/2020 05:00,2.41,100274.64,75.85,0,0,0,0
11/02/2020 06:00,2.3,100321.88,75.72,0,0,0,0
11/02/2020 07:00,2.26,100349.53,76.86,0,1,1,4.08
11/02/2020 08:00,2.32,100345.91,78.98,161,338,499,934.099
11/02/2020 09:00,7.31,100399.74,68.09,1462,2443,3905,6235.712
11/02/2020 10:00,11.92,100439.14,60.4,1463,2693,4156,7119.628
11/02/2020 10:30,14.3,100485.73,56.04,3755,6450,10205,16632.848
11/02/2020 11:00,15.51,100492.38,50.04,1176,2339,3515,6350.315
11/02/2020 11:30,17.99,100581,48.97,5798,10044,15842,25981.459
11/02/2020 12:00,17.92,100607.17,46.88,803,1789,2592,5037.857
11/02/2020 12:30,14.39,100627.66,50.66,7123,12191,19314,31395.443
11/02/2020 13:00,21.71,100603.58,43.13,6859,11903,18762,30810.156
11/02/2020 13:30,23.44,100645.09,43.54,6723,11599,18322,29959.072
11/02/2020 14:00,23.53,100663.38,40.93,5944,10238,16182,26427.631
11/02/2020 14:30,22.72,100667.23,41.95,1409,2885,4294,7908.42
11/02/2020 15:00,18.52,100721.74,47.28,4144,7098,11242,18284.73
11/02/2020 15:30,18.13,100727.76,49.93,937,1849,2786,5006.715
11/02/2020 16:00,15.18,100759.57,50.13,1149,2119,3268,5605.831
11/02/2020 16:30,10.26,100785.23,59.17,515,943,1458,2488.433
11/02/2020 17:00,8.33,100806.38,63.87,190,352,542,932.709
11/02/2020 18:00,4.55,100861.09,73.59,0,1,1,4.08
11/02/2020 19:00,4.33,100923.63,78.1,0,0,0,0
11/02/2020 20:00,3,100902.05,84.36,0,0,0,0
11/02/2020 21:00,2.45,100890.66,85.48,0,0,0,0
11/02/2020 22:00,1.15,100896.2,88.35,0,0,0,0
11/02/2020 23:00,2.03,100917,86.62,1,0,0,0
12/02/2020 00:00,2.57,100948.13,84,0,1,1,4.08
12/02/2020 01:00,1.94,100964.67,85.81,0,0,0,0
12/02/2020 02:00,1.41,100978.11,85.86,0,1,1,4.08
12/02/2020 03:00,1.12,100964.41,87.33,0,1,1,4.08
12/02/2020 04:00,0.93,100996.77,87.95,0,1,1,4.08
12/02/2020 05:00,0.87,101034.3,88.12,1,0,0,0
12/02/2020 06:00,0.64,101063.52,89.13,1,0,0,0
12/02/2020 07:00,0.72,101137.66,88.74,0,1,1,4.08
12/02/2020 08:00,1.56,101182.16,87.26,197,374,571,999.464
12/02/2020 09:00,7.09,101187.8,75.51,995,1747,2742,4541.283
12/02/2020 10:00,13.81,101199.94,63.98,2590,4544,7134,11808.743
12/02/2020 10:30,17.16,101217.48,56.75,3785,6686,10471,17418.262
12/02/2020 11:00,19.03,101208.45,53.62,4666,8315,12981,21730.842
12/02/2020 11:30,21.46,101223.53,48.43,5315,9594,14909,25189.008
12/02/2020 12:00,21.57,101202.73,47.13,6189,11123,17312,29157.937
12/02/2020 12:30,22.45,101213.14,47.33,5910,10665,16575,27998.088
12/02/2020 13:00,23.46,101178.3,46.75,5273,9574,14847,25188.846
12/02/2020 13:30,23.44,101161.36,49,3484,6584,10068,17566.957
