Date/Time (YYYY:MM:DD HH:MM:SS), Temperature (*C), Pressure (Pa), Humidity (%), Infrared, Visible, Full Spectrum, Lux (lm/m^2)
30/04/2020 17:00,24.02,99046,36.06,1354,2657,4011,7181.094
30/04/2020 17:30,21.92,99078.14,38.58,1076,1999,3075,5302.011
30/04/2020 18:00,16.76,99093.55,49.1,353,740,1093,2044.106
30/04/2020 18:30,12.36,99118.98,59.13,169,339,508,922.988
30/04/2020 19:00,10.34,99146.2,66.14,27,52,79,139.65
30/04/2020 19:30,9.39,99157.61,71.18,0,2,2,8.16
30/04/2020 20:00,8.7,99167.73,74.99,1,0,1,0
30/04/2020 20:30,8.7,99180.46,75.59,0,0,0,0
30/04/2020 21:00,8.57,99177.33,79.08,0,1,1,4.08
30/04/2020 21:30,8.42,99177.17,82.35,0,1,1,4.08
30/04/2020 22:00,8.13,99176.66,84.2,0,0,0,0
30/04/2020 22:30,8.14,99182.84,85.24,0,0,0,0
30/04/2020 23:00,8.35,99189.74,86.08,0,1,1,4.08
30/04/2020 23:30,8.32,99198.41,87.24,0,1,1,4.08
